env_min(m) 0.0000 0.0000 0.0000
env_max(m) 10.0000 10.0000 2.0000
NumCells_XYZ 100 100 20
CellSizes_XYZ[m] 0.1000 0.1000 0.1000
GasSourceLocation_XYZ[m] 2.9286 0.8571 0.5000
GasType ethanol
Cell_x	 Cell_y	 Cell_z	 Gas_conc[10^⁻3ppm]	 Wind_u[10^⁻3m/s]	 Wind_v[10^⁻3m/s]	 Wind_w[10^⁻3m/s]
22 75 8 1067 10670 -7087 2075
22 75 9 1066 0 0 0
22 75 10 930 0 0 0
22 75 11 671 10860 -6968 2973
22 75 12 430 0 0 0
22 75 13 301 11010 -6925 3290
22 75 14 258 0 0 0
22 75 15 245 11076 -7178 5658
22 75 16 228 0 0 0
22 75 17 203 12472 -4683 5346
22 75 18 172 0 0 0
22 75 19 139 1841 -18408 8598
22 76 0 273 0 0 0
22 76 1 455 0 0 0
22 76 2 663 0 0 0
22 76 3 834 0 0 0
22 76 4 903 0 0 0
22 76 5 850 0 0 0
22 76 6 718 0 0 0
22 76 7 581 0 0 0
22 76 8 484 0 0 0
22 76 9 414 0 0 0
22 76 10 334 0 0 0
22 76 11 241 0 0 0
22 76 12 168 0 0 0
22 76 13 135 0 0 0
22 76 14 129 0 0 0
22 76 15 129 0 0 0
22 76 16 126 0 0 0
22 76 17 118 0 0 0
22 76 18 105 0 0 0
22 76 19 89 0 0 0
22 77 0 161 10180 -8830 189
22 77 1 271 0 0 0
22 77 2 396 10109 -9303 575
22 77 3 499 0 0 0
22 77 4 540 10076 -9344 1174
22 77 5 505 0 0 0
22 77 6 415 10302 -9118 1741
22 77 7 311 0 0 0
22 77 8 225 10389 -9001 2189
22 77 9 163 0 0 0
22 77 10 117 0 0 0
22 77 11 82 10610 -8893 2921
22 77 12 62 0 0 0
22 77 13 56 10518 -9195 3356
22 77 14 58 0 0 0
22 77 15 61 10704 -9514 5092
22 77 16 63 0 0 0
22 77 17 63 12703 -6955 5773
22 77 18 59 0 0 0
22 77 19 53 -4683 -21433 7779
22 78 0 103 0 0 0
22 78 1 166 0 0 0
22 78 2 234 0 0 0
22 78 3 289 0 0 0
22 78 4 309 0 0 0
22 78 5 287 0 0 0
22 78 6 235 0 0 0
22 78 7 172 0 0 0
22 78 8 117 0 0 0
22 78 9 76 0 0 0
22 78 10 50 0 0 0
22 78 11 34 0 0 0
22 78 12 26 0 0 0
22 78 13 25 0 0 0
22 78 14 27 0 0 0
22 78 15 30 0 0 0
22 78 16 32 0 0 0
22 78 17 34 0 0 0
22 78 18 33 0 0 0
22 78 19 31 0 0 0
22 79 0 91 0 0 0
22 79 1 133 0 0 0
22 79 2 173 0 0 0
22 79 3 202 0 0 0
22 79 4 208 0 0 0
22 79 5 190 0 0 0
22 79 6 155 0 0 0
22 79 7 113 0 0 0
22 79 8 76 9189 -10686 2307
22 79 9 49 0 0 0
22 79 10 32 0 0 0
22 79 11 22 9387 -10634 2724
22 79 12 18 0 0 0
22 79 13 16 0 0 0
22 79 14 16 0 0 0
22 79 15 16 0 0 0
22 79 16 17 0 0 0
22 79 17 18 0 0 0
22 79 18 17 0 0 0
22 79 19 16 0 0 0
22 80 0 123 0 0 0
22 80 1 170 0 0 0
22 80 2 211 0 0 0
22 80 3 237 0 0 0
22 80 4 239 0 0 0
22 80 5 216 0 0 0
22 80 6 174 0 0 0
22 80 7 126 0 0 0
22 80 8 85 0 0 0
22 80 9 56 0 0 0
22 80 10 39 0 0 0
22 80 11 30 0 0 0
22 80 12 25 0 0 0
22 80 13 22 0 0 0
22 80 14 18 0 0 0
22 80 15 14 0 0 0
22 80 16 12 0 0 0
22 80 17 10 0 0 0
22 80 18 9 0 0 0
22 80 19 8 0 0 0
22 81 0 191 0 0 0
22 81 1 264 0 0 0
22 81 2 333 0 0 0
22 81 3 381 0 0 0
22 81 4 392 0 0 0
22 81 5 359 0 0 0
22 81 6 292 0 0 0
22 81 7 212 0 0 0
22 81 8 142 0 0 0
22 81 9 94 0 0 0
22 81 10 69 0 0 0
22 81 11 57 0 0 0
22 81 12 49 0 0 0
22 81 13 41 0 0 0
22 81 14 32 0 0 0
22 81 15 23 0 0 0
22 81 16 15 0 0 0
22 81 17 10 0 0 0
22 81 18 6 0 0 0
22 81 19 4 0 0 0
22 82 0 284 0 0 0
22 82 1 406 0 0 0
22 82 2 533 0 0 0
22 82 3 635 0 0 0
22 82 4 676 0 0 0
22 82 5 634 0 0 0
22 82 6 521 0 0 0
22 82 7 378 0 0 0
22 82 8 252 0 0 0
22 82 9 167 0 0 0
22 82 10 123 0 0 0
22 82 11 103 0 0 0
22 82 12 90 0 0 0
22 82 13 76 0 0 0
22 82 14 58 0 0 0
22 82 15 40 0 0 0
22 82 16 24 0 0 0
22 82 17 14 0 0 0
22 82 18 7 0 0 0
22 82 19 3 0 0 0
22 83 0 385 0 0 0
22 83 1 577 0 0 0
22 83 2 795 0 0 0
22 83 3 990 0 0 0
22 83 4 1088 0 0 0
22 83 5 1039 0 0 0
22 83 6 857 0 0 0
22 83 7 620 0 0 0
22 83 8 411 0 0 0
22 83 9 273 0 0 0
22 83 10 202 0 0 0
22 83 11 171 0 0 0
22 83 12 150 0 0 0
22 83 13 126 0 0 0
22 83 14 96 0 0 0
22 83 15 65 0 0 0
22 83 16 39 0 0 0
22 83 17 21 0 0 0
22 83 18 10 0 0 0
22 83 19 4 0 0 0
22 84 0 468 0 0 0
22 84 1 737 0 0 0
22 84 2 1066 0 0 0
22 84 3 1381 0 0 0
22 84 4 1555 0 0 0
22 84 5 1500 0 0 0
22 84 6 1238 0 0 0
22 84 7 890 0 0 0
22 84 8 587 0 0 0
22 84 9 391 0 0 0
22 84 10 295 0 0 0
22 84 11 252 0 0 0
22 84 12 222 0 0 0
22 84 13 186 0 0 0
22 84 14 141 0 0 0
22 84 15 95 0 0 0
22 84 16 57 0 0 0
22 84 17 30 0 0 0
22 84 18 14 0 0 0
22 84 19 5 0 0 0
22 85 0 504 0 0 0
22 85 1 833 0 0 0
22 85 2 1259 0 0 0
22 85 3 1679 0 0 0
22 85 4 1924 0 0 0
22 85 5 1867 0 0 0
22 85 6 1539 0 0 0
22 85 7 1102 0 0 0
22 85 8 727 0 0 0
22 85 9 495 0 0 0
22 85 10 385 0 0 0
22 85 11 337 0 0 0
22 85 12 297 0 0 0
22 85 13 248 0 0 0
22 85 14 186 0 0 0
22 85 15 125 0 0 0
22 85 16 74 0 0 0
22 85 17 39 0 0 0
22 85 18 18 0 0 0
22 85 19 7 0 0 0
22 86 0 475 0 0 0
22 86 1 818 0 0 0
22 86 2 1277 0 0 0
22 86 3 1741 0 0 0
22 86 4 2017 0 0 0
22 86 5 1965 0 0 0
22 86 6 1619 0 0 0
22 86 7 1163 0 0 0
22 86 8 783 0 0 0
22 86 9 558 0 0 0
22 86 10 459 0 0 0
22 86 11 413 0 0 0
22 86 12 365 0 0 0
22 86 13 300 0 0 0
22 86 14 220 0 0 0
22 86 15 146 0 0 0
22 86 16 86 0 0 0
22 86 17 45 0 0 0
22 86 18 21 0 0 0
22 86 19 9 0 0 0
22 87 0 387 0 0 0
22 87 1 687 0 0 0
22 87 2 1095 0 0 0
22 87 3 1514 0 0 0
22 87 4 1768 0 0 0
22 87 5 1730 0 0 0
22 87 6 1434 0 0 0
22 87 7 1048 0 0 0
22 87 8 740 10551 -13931 4002
22 87 9 573 0 0 0
22 87 10 508 0 0 0
22 87 11 472 10377 -13473 4249
22 87 12 415 0 0 0
22 87 13 333 0 0 0
22 87 14 239 0 0 0
22 87 15 154 0 0 0
22 87 16 90 0 0 0
22 87 17 48 0 0 0
22 87 18 23 0 0 0
22 87 19 10 0 0 0
22 88 0 270 0 0 0
22 88 1 488 0 0 0
22 88 2 787 0 0 0
22 88 3 1097 0 0 0
22 88 4 1289 0 0 0
22 88 5 1271 0 0 0
22 88 6 1071 0 0 0
22 88 7 816 0 0 0
22 88 8 628 0 0 0
22 88 9 545 0 0 0
22 88 10 525 0 0 0
22 88 11 501 0 0 0
22 88 12 437 0 0 0
22 88 13 341 0 0 0
22 88 14 237 0 0 0
22 88 15 149 0 0 0
22 88 16 86 0 0 0
22 88 17 46 0 0 0
22 88 18 22 0 0 0
22 88 19 11 0 0 0
22 89 0 162 0 0 0
22 89 1 294 0 0 0
22 89 2 476 0 0 0
22 89 3 666 0 0 0
22 89 4 789 0 0 0
22 89 5 790 0 0 0
22 89 6 689 8955 -21083 5690
22 89 7 565 0 0 0
22 89 8 493 9796 -18875 5160
22 89 9 485 0 0 0
22 89 10 500 0 0 0
22 89 11 486 9650 -18152 4760
22 89 12 418 0 0 0
22 89 13 318 9274 -17965 2498
22 89 14 214 0 0 0
22 89 15 132 0 0 0
22 89 16 76 0 0 0
22 89 17 42 0 0 0
22 89 18 22 0 0 0
22 89 19 12 0 0 0
22 90 0 85 0 0 0
22 90 1 154 0 0 0
22 90 2 248 0 0 0
22 90 3 348 0 0 0
22 90 4 418 0 0 0
22 90 5 431 0 0 0
22 90 6 399 0 0 0
22 90 7 365 0 0 0
22 90 8 363 0 0 0
22 90 9 396 0 0 0
22 90 10 427 0 0 0
22 90 11 418 0 0 0
22 90 12 356 0 0 0
22 90 13 266 0 0 0
22 90 14 177 0 0 0
22 90 15 109 0 0 0
22 90 16 65 0 0 0
22 90 17 40 0 0 0
22 90 18 24 0 0 0
22 90 19 15 0 0 0
22 91 0 41 0 0 0
22 91 1 74 0 0 0
22 91 2 119 0 0 0
22 91 3 167 0 0 0
22 91 4 206 2975 -28131 6755
22 91 5 222 0 0 0
22 91 6 223 4138 -26740 7117
22 91 7 228 0 0 0
22 91 8 252 6256 -23757 6580
22 91 9 290 0 0 0
22 91 10 319 0 0 0
22 91 11 312 6510 -22535 4940
22 91 12 265 0 0 0
22 91 13 197 5151 -23424 1768
22 91 14 133 0 0 0
22 91 15 86 2116 -25433 5411
22 91 16 56 0 0 0
22 91 17 39 0 0 0
22 91 18 27 0 0 0
22 91 19 19 0 0 0
22 92 0 20 0 0 0
22 92 1 36 0 0 0
22 92 2 58 0 0 0
22 92 3 82 0 0 0
22 92 4 104 0 0 0
22 92 5 118 0 0 0
22 92 6 128 0 0 0
22 92 7 140 0 0 0
22 92 8 161 0 0 0
22 92 9 188 0 0 0
22 92 10 205 0 0 0
22 92 11 200 0 0 0
22 92 12 171 0 0 0
22 92 13 131 0 0 0
22 92 14 94 0 0 0
22 92 15 68 0 0 0
22 92 16 51 0 0 0
22 92 17 41 0 0 0
22 92 18 32 0 0 0
22 92 19 24 0 0 0
22 93 0 10 0 0 0
22 93 1 19 0 0 0
22 93 2 30 0 0 0
22 93 3 44 0 0 0
22 93 4 57 -8362 -31358 6502
22 93 5 67 0 0 0
22 93 6 75 -6336 -30855 7373
22 93 7 83 0 0 0
22 93 8 94 -1104 -27450 7398
22 93 9 107 0 0 0
22 93 10 115 0 0 0
22 93 11 112 123 -25807 4380
22 93 12 98 0 0 0
22 93 13 81 -3401 -27787 1072
22 93 14 66 0 0 0
22 93 15 56 -9551 -29958 2799
22 93 16 49 0 0 0
22 93 17 43 0 0 0
22 93 18 36 0 0 0
22 93 19 27 0 0 0
22 94 0 5 0 0 0
22 94 1 9 0 0 0
22 94 2 15 0 0 0
22 94 3 23 0 0 0
22 94 4 31 0 0 0
22 94 5 37 0 0 0
22 94 6 42 0 0 0
22 94 7 46 0 0 0
22 94 8 50 0 0 0
22 94 9 54 0 0 0
22 94 10 57 0 0 0
22 94 11 57 0 0 0
22 94 12 53 0 0 0
22 94 13 50 0 0 0
22 94 14 49 0 0 0
22 94 15 48 0 0 0
22 94 16 47 0 0 0
22 94 17 44 0 0 0
22 94 18 38 0 0 0
22 94 19 29 0 0 0
22 95 0 3 0 0 0
22 95 1 5 0 0 0
22 95 2 9 0 0 0
22 95 3 13 0 0 0
22 95 4 18 -26882 -29209 4311
22 95 5 22 0 0 0
22 95 6 24 -23827 -29700 5872
22 95 7 25 0 0 0
22 95 8 25 -13006 -27396 7039
22 95 9 26 0 0 0
22 95 10 27 0 0 0
22 95 11 28 -10970 -25694 3327
22 95 12 30 0 0 0
22 95 13 34 -17267 -27274 1628
22 95 14 38 0 0 0
22 95 15 42 -28207 -28267 1208
22 95 16 44 0 0 0
22 95 17 42 0 0 0
22 95 18 36 0 0 0
22 95 19 28 0 0 0
22 96 0 1 0 0 0
22 96 1 3 0 0 0
22 96 2 5 0 0 0
22 96 3 7 0 0 0
22 96 4 9 0 0 0
22 96 5 11 0 0 0
22 96 6 12 0 0 0
22 96 7 12 0 0 0
22 96 8 12 0 0 0
22 96 9 11 0 0 0
22 96 10 12 0 0 0
22 96 11 14 0 0 0
22 96 12 18 0 0 0
22 96 13 23 0 0 0
22 96 14 30 0 0 0
22 96 15 35 0 0 0
22 96 16 37 0 0 0
22 96 17 36 0 0 0
22 96 18 31 0 0 0
22 96 19 24 0 0 0
22 97 6 0 -41708 -19013 3638
22 97 8 0 -26823 -18614 5478
22 97 11 0 -25638 -16995 2998
22 97 13 0 -33608 -16761 4416
23 0 0 0 -30653 -2767 135
23 0 1 0 -69669 -3301 1034
23 0 2 0 -53636 -3027 1078
23 0 4 0 -52136 -2768 1310
23 0 6 0 -53563 -2770 2659
23 0 8 0 -53995 -2825 2464
23 0 11 0 -58696 -1804 4318
23 0 13 0 -62327 320 698
23 0 15 0 -70824 2227 2497
23 0 17 0 -80589 -4903 -7319
23 0 18 0 -115553 -6938 -5759
23 0 19 0 -206027 -6973 -830
23 1 0 0 -8052 -2260 343
23 1 1 0 -10043 -2146 268
23 1 18 0 -47577 -4056 3497
23 1 19 0 -85231 -9526 3008
23 2 0 0 -8911 -307 128
23 2 2 0 -7814 -428 171
23 2 4 0 -7559 -535 287
23 2 6 0 -7255 -346 566
23 2 8 0 -6841 -294 712
23 2 11 0 -6930 618 1068
23 2 13 0 -8453 1335 1155
23 2 15 0 -15862 3062 5010
23 2 17 0 -10312 4057 4759
23 2 19 0 -58818 -4867 4686
23 3 0 2 0 0 0
23 3 1 2 0 0 0
23 3 2 2 0 0 0
23 3 3 5 0 0 0
23 3 4 10 0 0 0
23 3 5 10 0 0 0
23 3 6 6 0 0 0
23 3 7 2 0 0 0
23 3 8 2 0 0 0
23 3 9 4 0 0 0
23 3 10 10 0 0 0
23 3 11 21 0 0 0
23 3 12 38 0 0 0
23 3 13 58 0 0 0
23 3 14 76 0 0 0
23 3 15 89 0 0 0
23 3 16 90 0 0 0
23 3 17 80 0 0 0
23 3 18 64 0 0 0
23 3 19 47 0 0 0
23 4 0 5 -9074 2349 141
23 4 1 5 0 0 0
23 4 2 8 -8609 2063 176
23 4 3 22 0 0 0
23 4 4 45 -8464 2008 398
23 4 5 50 0 0 0
23 4 6 32 -8195 2028 653
23 4 7 13 0 0 0
23 4 8 6 -7718 2024 1045
23 4 9 8 0 0 0
23 4 10 18 0 0 0
23 4 11 38 -7355 2367 1634
23 4 12 67 0 0 0
23 4 13 103 -6624 2731 2300
23 4 14 138 0 0 0
23 4 15 161 -7202 3787 4298
23 4 16 165 0 0 0
23 4 17 150 -4493 2840 5481
23 4 18 123 0 0 0
23 4 19 91 -43868 -876 7980
23 5 0 11 0 0 0
23 5 1 12 0 0 0
23 5 2 21 0 0 0
23 5 3 56 0 0 0
23 5 4 113 0 0 0
23 5 5 138 0 0 0
23 5 6 101 0 0 0
23 5 7 47 0 0 0
23 5 8 18 0 0 0
23 5 9 14 0 0 0
23 5 10 28 0 0 0
23 5 11 58 0 0 0
23 5 12 103 0 0 0
23 5 13 160 0 0 0
23 5 14 215 0 0 0
23 5 15 254 0 0 0
23 5 16 263 0 0 0
23 5 17 244 0 0 0
23 5 18 204 0 0 0
23 5 19 155 0 0 0
23 6 0 21 -8992 4426 78
23 6 1 25 0 0 0
23 6 2 43 -8763 4376 149
23 6 3 95 0 0 0
23 6 4 190 -8657 4328 460
23 6 5 266 0 0 0
23 6 6 238 -8449 4429 757
23 6 7 133 0 0 0
23 6 8 48 -8052 4469 1244
23 6 9 24 0 0 0
23 6 10 38 0 0 0
23 6 11 77 -7726 4689 1843
23 6 12 138 0 0 0
23 6 13 216 -6959 4740 2571
23 6 14 294 0 0 0
23 6 15 351 -7043 4970 4068
23 6 16 371 0 0 0
23 6 17 352 -4497 4586 4834
23 6 18 302 0 0 0
23 6 19 235 -41311 3216 7017
23 7 0 36 0 0 0
23 7 1 45 0 0 0
23 7 2 73 0 0 0
23 7 3 134 0 0 0
23 7 4 254 0 0 0
23 7 5 398 0 0 0
23 7 6 411 0 0 0
23 7 7 252 0 0 0
23 7 8 93 0 0 0
23 7 9 35 0 0 0
23 7 10 45 0 0 0
23 7 11 90 0 0 0
23 7 12 162 0 0 0
23 7 13 255 0 0 0
23 7 14 352 0 0 0
23 7 15 428 0 0 0
23 7 16 464 0 0 0
23 7 17 452 0 0 0
23 7 18 398 0 0 0
23 7 19 318 0 0 0
23 8 0 53 -9030 6825 73
23 8 1 65 0 0 0
23 8 2 104 -9082 6727 175
23 8 3 169 0 0 0
23 8 4 274 -9018 6743 536
23 8 5 421 0 0 0
23 8 6 455 -8852 6844 866
23 8 7 290 0 0 0
23 8 8 108 -8540 6872 1378
23 8 9 38 0 0 0
23 8 10 46 0 0 0
23 8 11 92 -8316 6972 1948
23 8 12 167 0 0 0
23 8 13 267 -7718 6865 2695
23 8 14 375 0 0 0
23 8 15 468 -7830 6752 3736
23 8 16 522 0 0 0
23 8 17 525 -5257 6231 4412
23 8 18 477 0 0 0
23 8 19 389 -39201 5938 5902
23 9 0 69 0 0 0
23 9 1 79 0 0 0
23 9 2 119 0 0 0
23 9 3 176 0 0 0
23 9 4 223 0 0 0
23 9 5 285 0 0 0
23 9 6 296 0 0 0
23 9 7 191 0 0 0
23 9 8 74 0 0 0
23 9 9 31 0 0 0
23 9 10 42 0 0 0
23 9 11 84 0 0 0
23 9 12 155 0 0 0
23 9 13 252 0 0 0
23 9 14 364 0 0 0
23 9 15 469 0 0 0
23 9 16 541 0 0 0
23 9 17 562 0 0 0
23 9 18 525 0 0 0
23 9 19 437 0 0 0
23 10 0 82 -8929 7956 162
23 10 1 83 0 0 0
23 10 2 103 -9068 7853 266
23 10 3 131 0 0 0
23 10 4 132 -9028 7792 607
23 10 5 126 0 0 0
23 10 6 117 -8889 7953 926
23 10 7 76 0 0 0
23 10 8 34 -8635 8013 1421
23 10 9 21 0 0 0
23 10 10 35 0 0 0
23 10 11 71 -8563 8032 1874
23 10 12 132 0 0 0
23 10 13 220 -8154 7937 2519
23 10 14 328 0 0 0
23 10 15 438 -8753 7717 3128
23 10 16 525 0 0 0
23 10 17 562 -6238 7120 3566
23 10 18 538 0 0 0
23 10 19 457 -39852 6746 3320
23 11 0 96 0 0 0
23 11 1 94 0 0 0
23 11 2 92 0 0 0
23 11 3 89 0 0 0
23 11 4 73 0 0 0
23 11 5 56 0 0 0
23 11 6 44 0 0 0
23 11 7 32 0 0 0
23 11 8 21 0 0 0
23 11 9 20 0 0 0
23 11 10 30 0 0 0
23 11 11 57 0 0 0
23 11 12 107 0 0 0
23 11 13 183 0 0 0
23 11 14 282 0 0 0
23 11 15 389 0 0 0
23 11 16 481 0 0 0
23 11 17 529 0 0 0
23 11 18 517 0 0 0
23 11 19 446 0 0 0
23 12 0 127 -9544 9655 -15
23 12 1 141 0 0 0
23 12 2 138 -10435 10011 446
23 12 3 119 0 0 0
23 12 4 93 -10490 9963 675
23 12 5 69 0 0 0
23 12 6 50 -10363 10157 1033
23 12 7 39 0 0 0
23 12 8 31 -10252 10228 1415
23 12 9 27 0 0 0
23 12 10 30 0 0 0
23 12 11 47 -10326 10415 1781
23 12 12 84 0 0 0
23 12 13 146 -10181 10211 2272
23 12 14 232 0 0 0
23 12 15 330 -11606 10465 1945
23 12 16 417 0 0 0
23 12 17 468 -8864 10725 3740
23 12 18 464 0 0 0
23 12 19 406 -37876 3926 8
23 13 0 224 0 0 0
23 13 1 299 0 0 0
23 13 2 324 0 0 0
23 13 3 302 0 0 0
23 13 4 250 0 0 0
23 13 5 176 0 0 0
23 13 6 109 0 0 0
23 13 7 72 0 0 0
23 13 8 54 0 0 0
23 13 9 42 0 0 0
23 13 10 35 0 0 0
23 13 11 41 0 0 0
23 13 12 66 0 0 0
23 13 13 114 0 0 0
23 13 14 183 0 0 0
23 13 15 265 0 0 0
23 13 16 340 0 0 0
23 13 17 387 0 0 0
23 13 18 388 0 0 0
23 13 19 343 0 0 0
23 14 0 425 -8024 11576 113
23 14 1 626 0 0 0
23 14 2 750 -9812 11426 784
23 14 3 794 0 0 0
23 14 4 725 -9862 11443 862
23 14 5 504 0 0 0
23 14 6 265 -9875 11755 1297
23 14 7 139 0 0 0
23 14 8 96 -9882 12000 1716
23 14 9 73 0 0 0
23 14 10 52 0 0 0
23 14 11 42 -10031 12085 2133
23 14 12 54 0 0 0
23 14 13 87 -10202 12801 2862
23 14 14 138 0 0 0
23 14 15 200 -11425 12116 2888
23 14 16 259 0 0 0
23 14 17 297 -10083 14508 5341
23 14 18 301 0 0 0
23 14 19 268 -21045 4127 7625
23 15 0 667 0 0 0
23 15 1 1023 0 0 0
23 15 2 1338 0 0 0
23 15 3 1603 0 0 0
23 15 4 1589 0 0 0
23 15 5 1113 0 0 0
23 15 6 549 0 0 0
23 15 7 258 0 0 0
23 15 8 179 0 0 0
23 15 9 145 0 0 0
23 15 10 94 0 0 0
23 15 11 55 0 0 0
23 15 12 47 0 0 0
23 15 13 65 0 0 0
23 15 14 99 0 0 0
23 15 15 142 0 0 0
23 15 16 185 0 0 0
23 15 17 213 0 0 0
23 15 18 217 0 0 0
23 15 19 196 0 0 0
23 16 0 805 -4202 11934 335
23 16 1 1248 0 0 0
23 16 2 1794 -5308 12085 1208
23 16 3 2414 0 0 0
23 16 4 2544 -5339 12182 1113
23 16 5 1809 0 0 0
23 16 6 891 -5244 12381 1522
23 16 7 422 0 0 0
23 16 8 307 -5257 12585 2107
23 16 9 256 0 0 0
23 16 10 162 0 0 0
23 16 11 78 -5184 12766 2533
23 16 12 47 0 0 0
23 16 13 50 -5399 12968 3706
23 16 14 69 0 0 0
23 16 15 96 -5675 12749 4061
23 16 16 124 0 0 0
23 16 17 143 -5075 14034 5855
23 16 18 148 0 0 0
23 16 19 136 -6281 10441 11389
23 17 0 811 0 0 0
23 17 1 1237 0 0 0
23 17 2 1955 0 0 0
23 17 3 2928 0 0 0
23 17 4 3275 0 0 0
23 17 5 2408 0 0 0
23 17 6 1221 0 0 0
23 17 7 585 0 0 0
23 17 8 404 0 0 0
23 17 9 321 0 0 0
23 17 10 199 0 0 0
23 17 11 95 0 0 0
23 17 12 51 0 0 0
23 17 13 44 0 0 0
23 17 14 52 0 0 0
23 17 15 66 0 0 0
23 17 16 83 0 0 0
23 17 17 96 0 0 0
23 17 18 101 0 0 0
23 17 19 96 0 0 0
23 18 0 778 0 0 0
23 18 1 1126 0 0 0
23 18 2 1847 0 0 0
23 18 3 2947 0 0 0
23 18 4 3496 0 0 0
23 18 5 2723 0 0 0
23 18 6 1442 0 0 0
23 18 7 675 0 0 0
23 18 8 410 0 0 0
23 18 9 292 0 0 0
23 18 10 180 0 0 0
23 18 11 95 0 0 0
23 18 12 57 0 0 0
23 18 13 47 0 0 0
23 18 14 50 0 0 0
23 18 15 57 0 0 0
23 18 16 66 0 0 0
23 18 17 73 0 0 0
23 18 18 78 0 0 0
23 18 19 77 0 0 0
23 19 0 738 1624 9973 298
23 19 1 983 0 0 0
23 19 2 1496 1306 10446 1010
23 19 3 2324 0 0 0
23 19 4 2832 1257 10464 1069
23 19 5 2336 0 0 0
23 19 6 1320 1453 10508 1506
23 19 7 643 0 0 0
23 19 8 375 1470 10655 2109
23 19 9 250 0 0 0
23 19 10 159 0 0 0
23 19 11 98 1633 10716 2570
23 19 12 70 0 0 0
23 19 13 66 1432 10873 3627
23 19 14 74 0 0 0
23 19 15 79 1543 10319 4029
23 19 16 78 0 0 0
23 19 17 76 2451 11007 4788
23 19 18 77 0 0 0
23 19 19 77 433 11214 9965
23 20 0 643 0 0 0
23 20 1 804 0 0 0
23 20 2 1063 0 0 0
23 20 3 1451 0 0 0
23 20 4 1701 0 0 0
23 20 5 1478 0 0 0
23 20 6 969 0 0 0
23 20 7 595 0 0 0
23 20 8 405 0 0 0
23 20 9 279 0 0 0
23 20 10 181 0 0 0
23 20 11 118 0 0 0
23 20 12 93 0 0 0
23 20 13 104 0 0 0
23 20 14 130 0 0 0
23 20 15 140 0 0 0
23 20 16 127 0 0 0
23 20 17 110 0 0 0
23 20 18 103 0 0 0
23 20 19 100 0 0 0
23 21 0 525 3283 7237 114
23 21 1 706 0 0 0
23 21 2 861 3548 7543 539
23 21 3 946 0 0 0
23 21 4 968 3482 7598 933
23 21 5 917 0 0 0
23 21 6 817 3640 7467 1351
23 21 7 711 0 0 0
23 21 8 579 3688 7502 1880
23 21 9 413 0 0 0
23 21 10 262 0 0 0
23 21 11 163 3820 7395 2395
23 21 12 127 0 0 0
23 21 13 148 3767 7474 3104
23 21 14 195 0 0 0
23 21 15 217 3796 7229 3915
23 21 16 199 0 0 0
23 21 17 172 4688 5625 4187
23 21 18 159 0 0 0
23 21 19 150 1931 11123 8828
23 22 0 574 0 0 0
23 22 1 1052 0 0 0
23 22 2 1371 0 0 0
23 22 3 1242 0 0 0
23 22 4 963 0 0 0
23 22 5 906 0 0 0
23 22 6 1011 0 0 0
23 22 7 1050 0 0 0
23 22 8 912 0 0 0
23 22 9 658 0 0 0
23 22 10 414 0 0 0
23 22 11 250 0 0 0
23 22 12 175 0 0 0
23 22 13 183 0 0 0
23 22 14 236 0 0 0
23 22 15 275 0 0 0
23 22 16 274 0 0 0
23 22 17 260 0 0 0
23 22 18 253 0 0 0
23 22 19 237 0 0 0
23 23 0 891 2797 4792 119
23 23 1 2018 0 0 0
23 23 2 2811 3014 4890 366
23 23 3 2407 0 0 0
23 23 4 1534 3012 4947 870
23 23 5 1237 0 0 0
23 23 6 1418 3071 4805 1232
23 23 7 1538 0 0 0
23 23 8 1365 3108 4765 1699
23 23 9 1013 0 0 0
23 23 10 678 0 0 0
23 23 11 435 3163 4609 2193
23 23 12 281 0 0 0
23 23 13 231 3158 4443 2621
23 23 14 267 0 0 0
23 23 15 328 3172 4327 3805
23 23 16 366 0 0 0
23 23 17 388 3133 1605 3710
23 23 18 397 0 0 0
23 23 19 372 1816 10626 7400
23 24 0 1183 1446 3167 172
23 24 1 2993 0 0 0
23 24 2 4455 0 0 0
23 24 3 3850 0 0 0
23 24 4 2265 0 0 0
23 24 5 1638 0 0 0
23 24 6 1857 0 0 0
23 24 7 2047 0 0 0
23 24 8 1856 0 0 0
23 24 9 1452 0 0 0
23 24 10 1076 0 0 0
23 24 11 762 0 0 0
23 24 12 495 0 0 0
23 24 13 359 0 0 0
23 24 14 380 0 0 0
23 24 15 476 0 0 0
23 24 16 552 0 0 0
23 24 17 595 0 0 0
23 24 18 606 0 0 0
23 24 19 561 0 0 0
23 25 0 1064 0 0 0
23 25 1 3014 0 0 0
23 25 2 4882 1482 3131 397
23 25 3 4391 0 0 0
23 25 4 2598 1480 3083 855
23 25 5 1915 0 0 0
23 25 6 2224 1472 2969 1154
23 25 7 2489 0 0 0
23 25 8 2319 1492 2884 1577
23 25 9 1915 0 0 0
23 25 10 1526 0 0 0
23 25 11 1140 1501 2743 1943
23 25 12 764 0 0 0
23 25 13 575 1515 2437 2245
23 25 14 636 0 0 0
23 25 15 790 1522 2285 3110
23 25 16 879 0 0 0
23 25 17 889 1341 -44 2904
23 25 18 859 0 0 0
23 25 19 773 985 9798 4268
23 26 0 606 335 1763 177
23 26 1 1915 0 0 0
23 26 2 3371 0 0 0
23 26 3 3276 0 0 0
23 26 4 2274 0 0 0
23 26 5 2098 0 0 0
