env_min(m) 0.0000 0.0000 0.0000
env_max(m) 10.0000 10.0000 2.0000
NumCells_XYZ 100 100 20
CellSizes_XYZ[m] 0.1000 0.1000 0.1000
GasSourceLocation_XYZ[m] 2.5000 7.4286 0.5000
GasType ethanol
Cell_x	 Cell_y	 Cell_z	 Gas_conc[10^⁻3ppm]	 Wind_u[10^⁻3m/s]	 Wind_v[10^⁻3m/s]	 Wind_w[10^⁻3m/s]
37 81 0 0 -1545 342 -4
37 81 1 0 -1542 315 -2
37 81 2 0 -1547 326 -1
37 81 3 0 -1547 329 0
37 81 4 0 -1547 332 1
37 81 5 0 -1547 332 2
37 81 6 0 -1547 333 3
37 81 7 0 -1547 333 3
37 81 8 0 -1548 335 4
37 81 9 0 -1549 336 6
37 81 10 0 -1550 337 6
37 81 11 0 -1552 339 8
37 81 12 0 -1554 340 11
37 81 13 0 -1555 341 12
37 81 14 0 -1557 343 15
37 81 15 0 -1560 345 18
37 81 16 0 -1561 346 24
37 81 17 0 -1564 349 31
37 81 18 0 -1560 333 38
37 81 19 0 -1590 164 -17
37 82 0 0 -1587 204 -49
37 82 19 0 -1497 89 40
37 83 0 0 -1548 102 6
37 83 1 0 -1577 117 -17
37 83 2 0 -1601 126 -8
37 83 3 0 -1603 129 -1
37 83 4 0 -1600 130 5
37 83 5 0 -1601 131 4
37 83 6 0 -1601 131 4
37 83 7 0 -1600 131 5
37 83 8 0 -1599 130 6
37 83 9 0 -1596 130 8
37 83 10 0 -1594 129 9
37 83 11 0 -1589 128 11
37 83 12 0 -1583 126 12
37 83 13 0 -1580 125 13
37 83 14 0 -1575 123 14
37 83 15 0 -1572 121 13
37 83 16 0 -1573 119 18
37 83 17 0 -1576 114 18
37 83 18 0 -1575 103 9
37 83 19 0 -1559 70 30
37 85 0 0 -2169 131 7
37 85 1 0 -2240 111 -2
37 85 18 0 -2287 104 -3
37 85 19 0 -2300 125 23
37 86 0 0 -2306 300 -2
37 86 19 0 -1755 187 31
37 87 0 0 -2278 399 3
37 87 1 0 -1904 196 48
37 87 2 0 -1906 168 29
37 87 3 0 -1905 163 16
37 87 4 0 -1906 162 11
37 87 5 0 -1906 159 3
37 87 6 0 -1906 158 -1
37 87 7 0 -1907 158 -4
37 87 8 0 -1907 157 -8
37 87 9 0 -1907 157 -12
37 87 10 0 -1907 156 -14
37 87 11 0 -1906 156 -18
37 87 12 0 -1904 155 -23
37 87 13 0 -1903 155 -27
37 87 14 0 -1900 153 -37
37 87 15 0 -1897 150 -51
37 87 16 0 -1897 147 -43
37 87 17 0 -1896 138 -49
37 87 18 0 -1955 235 -70
37 87 19 0 -2407 364 -26
37 88 19 0 -2369 -119 -226
37 89 0 0 -1990 819 22
37 89 1 0 -2022 756 24
37 89 2 0 -2018 744 17
37 89 3 0 -2014 739 9
37 89 4 0 -2014 737 3
37 89 5 0 -2013 735 0
37 89 6 0 -2013 734 -4
37 89 7 0 -2013 734 -6
37 89 8 0 -2013 735 -10
37 89 9 0 -2013 737 -14
37 89 10 0 -2013 738 -16
37 89 11 0 -2012 741 -21
37 89 12 0 -2011 745 -28
37 89 13 0 -2009 747 -34
37 89 14 0 -2007 755 -48
37 89 15 0 -2005 766 -69
37 89 16 0 -2008 772 -59
37 89 17 0 -2010 790 -72
37 89 18 0 -1989 855 -81
37 89 19 0 -2398 -362 130
37 91 0 0 -1998 979 11
37 91 1 0 -2010 957 14
37 91 2 0 -2011 955 9
37 91 3 0 -2012 954 5
37 91 4 0 -2013 954 2
37 91 5 0 -2015 953 0
37 91 6 0 -2016 953 -2
37 91 7 0 -2016 953 -3
37 91 8 0 -2017 954 -5
37 91 9 0 -2018 955 -6
37 91 10 0 -2018 956 -6
37 91 11 0 -2018 959 -7
37 91 12 0 -2018 963 -7
37 91 13 0 -2018 965 -9
37 91 14 0 -2017 971 -12
37 91 15 0 -2017 980 -18
37 91 16 0 -2019 991 2
37 91 17 0 -2020 1014 16
37 91 18 0 -2012 1065 40
37 91 19 0 -2059 978 -25
37 93 0 0 -2072 1556 19
37 93 1 0 -2072 1557 15
37 93 2 0 -2073 1553 8
37 93 3 0 -2074 1551 2
37 93 4 0 -2075 1550 0
37 93 5 0 -2076 1549 -1
37 93 6 0 -2077 1549 -3
37 93 7 0 -2078 1549 -4
37 93 8 0 -2078 1549 -5
37 93 9 0 -2079 1550 -6
37 93 10 0 -2079 1550 -7
37 93 11 0 -2078 1551 -8
37 93 12 0 -2078 1553 -9
37 93 13 0 -2077 1554 -10
37 93 14 0 -2076 1556 -13
37 93 15 0 -2074 1558 -15
37 93 16 0 -2073 1565 -13
37 93 17 0 -2071 1571 -14
37 93 18 0 -2070 1584 -15
37 93 19 0 -2092 1556 -6
37 95 0 0 -2133 1596 -6
37 95 1 0 -2132 1620 -2
37 95 2 0 -2132 1614 -2
37 95 3 0 -2133 1611 -2
37 95 4 0 -2133 1610 -2
37 95 5 0 -2133 1609 -3
37 95 6 0 -2134 1608 -3
37 95 7 0 -2134 1609 -3
37 95 8 0 -2134 1609 -3
37 95 9 0 -2134 1610 -4
37 95 10 0 -2134 1611 -4
37 95 11 0 -2134 1613 -4
37 95 12 0 -2134 1615 -4
37 95 13 0 -2134 1617 -4
37 95 14 0 -2133 1620 -3
37 95 15 0 -2133 1624 -2
37 95 16 0 -2132 1629 0
37 95 17 0 -2132 1639 2
37 95 18 0 -2134 1623 3
37 95 19 0 -2147 1521 12
37 97 0 0 -1874 2203 -28
37 97 1 0 -1885 2217 -22
37 97 2 0 -1886 2219 -11
37 97 3 0 -1886 2221 -6
37 97 4 0 -1886 2221 -5
37 97 5 0 -1887 2222 -3
37 97 6 0 -1887 2223 -2
37 97 7 0 -1887 2224 -2
37 97 8 0 -1888 2224 -1
37 97 9 0 -1888 2225 -1
37 97 10 0 -1888 2225 -1
37 97 11 0 -1889 2226 -1
37 97 12 0 -1889 2226 0
37 97 13 0 -1890 2226 0
37 97 14 0 -1890 2227 1
37 97 15 0 -1890 2227 4
37 97 16 0 -1890 2227 7
37 97 17 0 -1890 2227 14
37 97 18 0 -1878 2214 26
37 97 19 0 -1513 2266 20
37 99 0 0 -7804 2017 20
37 99 1 0 -7800 1987 13
37 99 2 0 -7792 1999 5
37 99 3 0 -7787 2005 0
37 99 4 0 -7786 2007 -1
37 99 5 0 -7785 2010 -3
37 99 6 0 -7784 2012 -5
37 99 7 0 -7783 2013 -6
37 99 8 0 -7783 2014 -7
37 99 9 0 -7782 2015 -8
37 99 10 0 -7782 2015 -8
37 99 11 0 -7781 2016 -9
37 99 12 0 -7780 2016 -9
37 99 13 0 -7780 2017 -9
37 99 14 0 -7779 2016 -9
37 99 15 0 -7780 2015 -10
37 99 16 0 -7781 2013 -11
37 99 17 0 -7784 2007 -15
37 99 18 0 -7793 2031 -22
37 99 19 0 -8175 2008 -13
38 0 0 0 -654 4 -25
38 0 19 0 -640 -41 -18
38 1 0 0 -868 -32 -14
38 1 19 0 -577 -5 -41
38 2 19 0 -971 -55 10
38 3 19 0 -933 -18 24
38 46 19 0 200 172 35
38 47 19 0 173 37 1
38 48 0 0 182 25 -11
38 48 1 0 186 19 -22
38 48 18 0 205 11 59
38 48 19 0 270 2 17
38 49 0 0 260 21 1
38 49 19 0 316 17 1
38 50 0 0 -1607 -165 16
38 50 19 0 -1427 -119 47
38 51 0 0 -1809 -346 164
38 51 19 0 -2016 -329 -255
38 52 19 0 -2359 -119 -23
38 53 19 0 -2307 -106 139
38 80 19 0 -1423 414 42
38 81 19 0 -1492 148 -23
38 82 0 0 -1468 190 -27
38 82 19 0 -1301 -23 -33
38 83 0 0 -1445 103 25
38 83 19 0 -1457 36 -49
38 85 0 0 -2354 164 10
38 85 1 0 -2422 148 -6
38 85 18 0 -2485 139 -3
38 85 19 0 -2505 160 24
38 86 0 0 -2508 333 65
38 86 19 0 -2058 148 36
38 87 0 0 -2492 405 79
38 87 19 0 -2673 391 -37
38 88 19 0 -2594 -182 -269
38 89 19 0 -2600 -358 98
39 0 0 0 -851 -30 31
39 0 19 0 -791 -5 -34
39 1 0 0 -846 -35 -21
39 1 1 0 -820 -15 -1
39 1 2 0 -820 -15 0
39 1 3 0 -820 -15 0
39 1 4 0 -819 -16 0
39 1 5 0 -819 -16 0
39 1 6 0 -819 -16 0
39 1 7 0 -820 -16 0
39 1 8 0 -820 -16 0
39 1 9 0 -820 -16 0
39 1 10 0 -820 -16 0
39 1 11 0 -820 -16 1
39 1 12 0 -820 -16 1
39 1 13 0 -820 -16 1
39 1 14 0 -820 -16 1
39 1 15 0 -820 -16 1
39 1 16 0 -820 -16 1
39 1 17 0 -820 -15 1
39 1 18 0 -821 -14 0
39 1 19 0 -799 -6 -50
39 2 19 0 -883 -34 -10
39 3 0 0 -824 -60 -1
39 3 1 0 -824 -59 0
39 3 2 0 -824 -59 0
39 3 3 0 -824 -59 0
39 3 4 0 -824 -59 0
39 3 5 0 -825 -59 0
39 3 6 0 -825 -59 0
39 3 7 0 -825 -59 0
39 3 8 0 -825 -59 0
39 3 9 0 -825 -59 0
39 3 10 0 -825 -59 0
39 3 11 0 -825 -59 0
39 3 12 0 -825 -59 1
39 3 13 0 -825 -59 1
39 3 14 0 -825 -59 1
39 3 15 0 -825 -58 2
39 3 16 0 -825 -58 2
39 3 17 0 -825 -58 3
39 3 18 0 -824 -59 4
39 3 19 0 -921 -24 17
39 5 0 0 -831 -94 0
39 5 1 0 -831 -94 0
39 5 2 0 -831 -94 0
39 5 3 0 -831 -93 0
39 5 4 0 -831 -94 0
39 5 5 0 -831 -93 0
39 5 6 0 -832 -93 0
39 5 7 0 -832 -93 0
39 5 8 0 -832 -93 0
39 5 9 0 -832 -93 0
39 5 10 0 -832 -93 0
39 5 11 0 -832 -94 1
39 5 12 0 -832 -94 1
39 5 13 0 -831 -94 1
39 5 14 0 -831 -95 1
39 5 15 0 -831 -96 1
39 5 16 0 -830 -96 1
39 5 17 0 -830 -97 1
39 5 18 0 -830 -99 1
39 5 19 0 -827 -102 1
39 7 0 0 -834 -151 0
39 7 1 0 -834 -150 0
39 7 2 0 -834 -150 0
39 7 3 0 -834 -151 0
39 7 4 0 -834 -151 0
39 7 5 0 -834 -150 0
39 7 6 0 -834 -150 0
39 7 7 0 -834 -150 0
39 7 8 0 -835 -150 0
39 7 9 0 -835 -150 0
39 7 10 0 -835 -150 0
39 7 11 0 -835 -150 0
39 7 12 0 -835 -150 0
39 7 13 0 -835 -150 0
39 7 14 0 -835 -149 0
39 7 15 0 -835 -149 0
39 7 16 0 -835 -149 0
39 7 17 0 -835 -148 0
39 7 18 0 -835 -148 0
39 7 19 0 -834 -147 0
39 9 0 0 -834 -182 0
39 9 1 0 -834 -182 0
39 9 2 0 -834 -182 0
39 9 3 0 -834 -182 0
39 9 4 0 -834 -182 0
39 9 5 0 -834 -181 0
39 9 6 0 -835 -181 0
39 9 7 0 -835 -181 0
39 9 8 0 -835 -181 0
39 9 9 0 -835 -181 0
39 9 10 0 -835 -181 0
39 9 11 0 -835 -181 1
39 9 12 0 -835 -182 1
39 9 13 0 -835 -183 1
39 9 14 0 -834 -185 1
39 9 15 0 -833 -187 2
39 9 16 0 -833 -188 2
39 9 17 0 -832 -190 2
39 9 18 0 -832 -191 1
39 9 19 0 -831 -191 0
39 11 0 0 -818 -265 0
39 11 1 0 -818 -265 0
39 11 2 0 -818 -265 0
39 11 3 0 -819 -265 0
39 11 4 0 -819 -265 0
39 11 5 0 -819 -265 1
39 11 6 0 -820 -265 1
39 11 7 0 -820 -265 1
39 11 8 0 -820 -264 1
39 11 9 0 -820 -264 1
39 11 10 0 -821 -264 1
39 11 11 0 -821 -264 0
39 11 12 0 -821 -264 0
39 11 13 0 -821 -264 0
39 11 14 0 -821 -264 0
39 11 15 0 -820 -264 0
39 11 16 0 -820 -263 0
39 11 17 0 -821 -262 0
39 11 18 0 -822 -261 0
39 11 19 0 -822 -259 0
39 13 0 0 -742 -302 0
39 13 1 0 -742 -302 0
39 13 2 0 -742 -301 0
39 13 3 0 -742 -301 1
39 13 4 0 -742 -301 1
39 13 5 0 -743 -300 1
39 13 6 0 -744 -300 0
39 13 7 0 -744 -299 0
39 13 8 0 -745 -299 0
39 13 9 0 -746 -299 1
39 13 10 0 -746 -298 1
39 13 11 0 -748 -298 1
39 13 12 0 -749 -298 1
39 13 13 0 -750 -299 2
39 13 14 0 -751 -301 3
39 13 15 0 -752 -304 4
39 13 16 0 -753 -306 5
39 13 17 0 -753 -310 5
39 13 18 0 -753 -313 3
39 13 19 0 -753 -313 1
39 15 0 0 -726 -389 0
39 15 1 0 -727 -389 0
39 15 2 0 -727 -389 1
39 15 3 0 -728 -388 1
39 15 4 0 -728 -388 1
39 15 5 0 -729 -387 1
39 15 6 0 -729 -387 0
39 15 7 0 -729 -387 0
39 15 8 0 -729 -387 0
39 15 9 0 -729 -387 -1
39 15 10 0 -729 -387 -1
39 15 11 0 -729 -388 -2
39 15 12 0 -728 -389 -2
39 15 13 0 -728 -389 -3
39 15 14 0 -726 -391 -3
39 15 15 0 -724 -392 -3
39 15 16 0 -723 -393 -3
39 15 17 0 -720 -395 -3
39 15 18 0 -717 -389 -3
39 15 19 0 -718 -388 -2
39 17 0 0 -565 -451 0
39 17 1 0 -565 -451 1
39 17 2 0 -566 -450 2
39 17 3 0 -566 -448 2
39 17 4 0 -567 -448 2
39 17 5 0 -567 -447 2
39 17 6 0 -568 -446 2
39 17 7 0 -568 -446 1
39 17 8 0 -569 -445 1
39 17 9 0 -569 -445 1
39 17 10 0 -569 -445 1
39 17 11 0 -569 -445 1
39 17 12 0 -570 -445 0
39 17 13 0 -570 -445 0
39 17 14 0 -570 -445 0
39 17 15 0 -572 -446 0
39 17 16 0 -573 -446 0
39 17 17 0 -575 -446 -1
39 17 18 0 -579 -444 -1
39 17 19 0 -581 -441 0
39 19 0 0 -487 -425 0
39 19 1 0 -487 -425 1
39 19 2 0 -488 -424 1
39 19 3 0 -489 -423 1
39 19 4 0 -490 -423 1
39 19 5 0 -491 -422 1
39 19 6 0 -491 -422 0
39 19 7 0 -492 -422 0
39 19 8 0 -492 -422 0
39 19 9 0 -492 -422 0
39 19 10 0 -492 -423 0
39 19 11 0 -493 -424 0
39 19 12 0 -492 -425 0
39 19 13 0 -492 -426 0
39 19 14 0 -492 -428 0
39 19 15 0 -491 -431 -1
39 19 16 0 -491 -432 -1
39 19 17 0 -490 -434 -2
39 19 18 0 -491 -435 -1
39 19 19 0 -491 -433 0
39 21 0 0 -399 -417 -1
39 21 1 0 -399 -416 -2
39 21 2 0 -400 -416 -2
39 21 3 0 -401 -415 -2
39 21 4 0 -402 -415 -2
39 21 5 0 -403 -414 -1
39 21 6 0 -403 -414 0
39 21 7 0 -403 -413 0
39 21 8 0 -404 -413 0
39 21 9 0 -404 -413 1
39 21 10 0 -404 -414 2
39 21 11 0 -404 -414 3
39 21 12 0 -404 -415 4
39 21 13 0 -404 -416 4
39 21 14 0 -404 -417 5
39 21 15 0 -404 -419 6
39 21 16 0 -404 -419 6
39 21 17 0 -404 -420 5
39 21 18 0 -404 -420 2
39 21 19 0 -404 -419 0
39 23 0 0 -345 -364 0
39 23 1 0 -345 -364 0
39 23 2 0 -345 -363 -1
39 23 3 0 -345 -362 -1
39 23 4 0 -345 -362 -1
39 23 5 0 -345 -361 0
39 23 6 0 -345 -360 0
39 23 7 0 -345 -360 0
39 23 8 0 -345 -360 0
39 23 9 0 -346 -360 1
39 23 10 0 -346 -360 2
39 23 11 0 -346 -361 3
39 23 12 0 -347 -361 3
39 23 13 0 -347 -362 4
39 23 14 0 -348 -363 4
39 23 15 0 -349 -364 4
39 23 16 0 -349 -365 3
39 23 17 0 -350 -367 2
39 23 18 0 -351 -368 1
39 23 19 0 -351 -367 0
39 25 0 0 -313 -330 0
39 25 1 0 -314 -330 0
39 25 2 0 -314 -330 0
39 25 3 0 -314 -330 0
39 25 4 0 -314 -330 0
39 25 5 0 -314 -330 0
39 25 6 0 -315 -329 0
39 25 7 0 -315 -329 0
39 25 8 0 -315 -329 0
39 25 9 0 -315 -329 1
39 25 10 0 -315 -329 1
39 25 11 0 -316 -330 2
39 25 12 0 -316 -330 2
39 25 13 0 -316 -330 2
39 25 14 0 -317 -331 2
39 25 15 0 -317 -331 2
39 25 16 0 -318 -332 2
39 25 17 0 -318 -332 1
39 25 18 0 -319 -332 0
39 25 19 0 -319 -332 0
39 27 0 0 -292 -278 0
39 27 1 0 -292 -278 0
39 27 2 0 -292 -278 0
39 27 3 0 -292 -277 0
39 27 4 0 -292 -277 0
39 27 5 0 -292 -277 0
39 27 6 0 -293 -277 0
39 27 7 0 -293 -277 0
39 27 8 0 -293 -277 0
39 27 9 0 -293 -277 1
39 27 10 0 -293 -277 1
39 27 11 0 -294 -277 1
39 27 12 0 -294 -277 2
39 27 13 0 -294 -278 2
39 27 14 0 -294 -278 2
39 27 15 0 -295 -279 2
39 27 16 0 -295 -279 2
39 27 17 0 -296 -279 1
39 27 18 0 -297 -279 0
39 27 19 0 -297 -280 0
39 29 0 0 -283 -219 0
39 29 1 0 -283 -219 0
39 29 2 0 -283 -219 0
39 29 3 0 -283 -218 0
39 29 4 0 -283 -218 0
39 29 5 0 -283 -218 0
39 29 6 0 -283 -218 0
39 29 7 0 -283 -218 0
39 29 8 0 -284 -218 1
39 29 9 0 -284 -218 1
39 29 10 0 -284 -218 1
39 29 11 0 -284 -218 1
39 29 12 0 -284 -218 1
39 29 13 0 -284 -218 1
39 29 14 0 -284 -218 1
39 29 15 0 -285 -219 1
39 29 16 0 -285 -219 1
39 29 17 0 -285 -219 1
39 29 18 0 -286 -219 0
39 29 19 0 -286 -220 0
39 31 0 0 -274 -150 0
39 31 1 0 -274 -150 0
39 31 2 0 -274 -150 0
39 31 3 0 -274 -150 0
39 31 4 0 -274 -150 0
39 31 5 0 -274 -150 0
39 31 6 0 -274 -149 0
39 31 7 0 -274 -149 0
39 31 8 0 -274 -149 1
39 31 9 0 -274 -149 1
39 31 10 0 -274 -149 1
39 31 11 0 -274 -149 1
39 31 12 0 -275 -149 1
39 31 13 0 -275 -149 1
39 31 14 0 -275 -150 1
39 31 15 0 -275 -150 1
39 31 16 0 -276 -150 1
39 31 17 0 -276 -150 1
39 31 18 0 -277 -150 0
39 31 19 0 -278 -149 0
39 33 0 0 -265 -76 0
39 33 1 0 -265 -76 0
39 33 2 0 -265 -76 0
39 33 3 0 -265 -76 0
39 33 4 0 -265 -76 0
39 33 5 0 -265 -76 0
39 33 6 0 -265 -75 0
39 33 7 0 -265 -75 0
39 33 8 0 -265 -75 1
39 33 9 0 -265 -75 1
39 33 10 0 -265 -75 1
39 33 11 0 -265 -75 1
39 33 12 0 -265 -75 1
39 33 13 0 -265 -75 1
39 33 14 0 -265 -75 1
39 33 15 0 -265 -75 1
39 33 16 0 -265 -75 1
39 33 17 0 -265 -75 0
39 33 18 0 -265 -75 0
39 33 19 0 -265 -75 0
39 35 0 0 -246 -4 0
39 35 1 0 -246 -4 0
39 35 2 0 -246 -4 0
39 35 3 0 -246 -4 0
39 35 4 0 -246 -4 0
39 35 5 0 -246 -4 0
39 35 6 0 -246 -4 1
39 35 7 0 -246 -4 1
39 35 8 0 -246 -4 1
39 35 9 0 -246 -4 1
39 35 10 0 -246 -4 1
39 35 11 0 -246 -4 1
39 35 12 0 -246 -3 1
39 35 13 0 -246 -3 1
39 35 14 0 -246 -3 1
39 35 15 0 -246 -3 1
39 35 16 0 -246 -3 1
39 35 17 0 -246 -3 0
39 35 18 0 -246 -3 0
39 35 19 0 -246 -3 0
39 37 0 0 -214 66 0
39 37 1 0 -214 66 0
39 37 2 0 -214 66 0
39 37 3 0 -214 66 0
39 37 4 0 -214 66 0
39 37 5 0 -214 66 0
39 37 6 0 -214 66 1
39 37 7 0 -214 66 1
39 37 8 0 -214 67 1
39 37 9 0 -214 67 1
39 37 10 0 -214 67 1
39 37 11 0 -214 67 1
39 37 12 0 -214 68 1
39 37 13 0 -214 68 1
39 37 14 0 -214 68 1
39 37 15 0 -214 69 1
39 37 16 0 -214 69 1
39 37 17 0 -214 69 0
39 37 18 0 -214 70 0
39 37 19 0 -214 70 0
39 39 0 0 -168 126 0
39 39 1 0 -168 126 0
39 39 2 0 -168 126 0
39 39 3 0 -168 126 1
39 39 4 0 -168 126 1
39 39 5 0 -168 126 1
39 39 6 0 -168 126 1
39 39 7 0 -168 126 1
39 39 8 0 -168 126 2
39 39 9 0 -168 126 2
39 39 10 0 -168 126 2
39 39 11 0 -168 127 2
39 39 12 0 -168 127 3
39 39 13 0 -168 127 3
39 39 14 0 -167 128 3
39 39 15 0 -167 128 2
39 39 16 0 -167 128 2
39 39 17 0 -167 129 2
39 39 18 0 -167 129 1
39 39 19 0 -166 129 0
39 41 0 0 -98 178 0
39 41 1 0 -98 179 0
39 41 2 0 -98 179 0
39 41 3 0 -98 179 0
39 41 4 0 -98 179 0
39 41 5 0 -98 179 0
39 41 6 0 -98 180 1
39 41 7 0 -98 180 1
39 41 8 0 -98 180 1
39 41 9 0 -98 181 2
39 41 10 0 -98 181 2
39 41 11 0 -98 182 3
39 41 12 0 -97 183 3
39 41 13 0 -97 183 3
39 41 14 0 -97 184 3
39 41 15 0 -97 186 3
39 41 16 0 -97 186 2
39 41 17 0 -97 188 1
39 41 18 0 -97 189 0
39 41 19 0 -97 191 0
39 43 0 0 -14 203 0
39 43 1 0 -14 202 0
39 43 2 0 -14 201 1
39 43 3 0 -14 201 1
39 43 4 0 -14 201 1
39 43 5 0 -14 200 2
39 43 6 0 -14 200 2
39 43 7 0 -13 200 2
39 43 8 0 -13 201 3
39 43 9 0 -13 201 3
39 43 10 0 -13 201 4
39 43 11 0 -12 202 5
39 43 12 0 -12 203 5
39 43 13 0 -11 204 6
39 43 14 0 -10 205 6
39 43 15 0 -9 207 6
39 43 16 0 -9 208 7
39 43 17 0 -8 210 7
39 43 18 0 -7 212 5
39 43 19 0 -6 210 4
39 45 0 0 100 202 -5
39 45 1 0 101 204 -5
39 45 2 0 101 203 -4
39 45 3 0 101 203 -3
39 45 4 0 101 204 -2
39 45 5 0 101 204 -1
39 45 6 0 101 205 0
39 45 7 0 102 205 0
39 45 8 0 102 205 1
39 45 9 0 102 206 2
39 45 10 0 103 207 3
39 45 11 0 103 208 4
39 45 12 0 104 210 5
39 45 13 0 105 211 6
39 45 14 0 106 214 7
39 45 15 0 107 216 8
39 45 16 0 108 218 8
39 45 17 0 107 219 9
39 45 18 0 106 221 10
39 45 19 0 105 252 2
39 46 19 0 308 10 38
39 47 0 0 236 145 -4
39 47 1 0 235 113 -1
39 47 2 0 236 111 -2
39 47 3 0 236 110 -2
39 47 4 0 235 109 -1
39 47 5 0 235 107 0
39 47 6 0 234 106 0
39 47 7 0 234 105 1
39 47 8 0 234 105 2
39 47 9 0 234 105 4
39 47 10 0 234 105 5
39 47 11 0 234 105 6
39 47 12 0 234 106 9
39 47 13 0 234 107 10
39 47 14 0 232 108 14
39 47 15 0 228 109 17
39 47 16 0 224 111 20
39 47 17 0 218 118 24
39 47 18 0 217 151 27
39 47 19 0 279 67 9
39 48 0 0 285 58 -34
39 48 1 0 305 37 -95
39 48 18 0 322 33 139
39 48 19 0 183 -59 8
39 49 0 0 279 22 4
39 49 1 0 143 9 -38
39 49 2 0 144 9 -19
39 49 3 0 142 9 -11
39 49 4 0 142 10 -5
39 49 5 0 142 9 -4
39 49 6 0 143 9 -2
39 49 7 0 144 9 -1
39 49 8 0 144 9 1
39 49 9 0 145 8 3
39 49 10 0 145 8 4
39 49 11 0 146 8 7
39 49 12 0 147 7 10
39 49 13 0 147 7 11
39 49 14 0 150 5 16
39 49 15 0 154 4 23
39 49 16 0 157 5 19
39 49 17 0 165 7 22
39 49 18 0 170 1 56
39 49 19 0 424 87 2
39 50 0 0 -1441 -184 -35
39 50 19 0 -1284 -91 32
39 51 0 0 -1827 -646 110
39 51 1 0 -1399 -384 56
39 51 2 0 -1393 -394 25
39 51 3 0 -1390 -400 10
39 51 4 0 -1384 -400 -1
39 51 5 0 -1385 -403 -3
39 51 6 0 -1385 -405 -4
39 51 7 0 -1386 -406 -3
39 51 8 0 -1386 -406 -5
39 51 9 0 -1386 -405 -7
39 51 10 0 -1387 -405 -8
39 51 11 0 -1388 -403 -12
39 51 12 0 -1390 -400 -16
39 51 13 0 -1392 -398 -19
39 51 14 0 -1397 -390 -29
39 51 15 0 -1404 -376 -44
39 51 16 0 -1409 -368 -60
39 51 17 0 -1421 -341 -98
39 51 18 0 -1464 -312 -156
39 51 19 0 -1989 -581 -76
39 52 19 0 -2099 -672 -62
39 53 0 0 -2272 -77 -39
39 53 1 0 -2289 -87 -24
39 53 2 0 -2310 -83 -16
39 53 3 0 -2319 -84 -11
39 53 4 0 -2320 -82 -11
39 53 5 0 -2322 -85 -8
39 53 6 0 -2323 -86 -6
39 53 7 0 -2323 -86 -5
39 53 8 0 -2323 -86 -5
39 53 9 0 -2323 -85 -5
39 53 10 0 -2323 -84 -5
39 53 11 0 -2323 -81 -5
39 53 12 0 -2324 -78 -4
39 53 13 0 -2324 -75 -3
39 53 14 0 -2323 -69 -1
39 53 15 0 -2318 -61 2
39 53 16 0 -2319 -58 11
39 53 17 0 -2309 -58 22
39 53 18 0 -2278 -92 33
39 53 19 0 -2175 -184 213
39 55 0 0 -2339 519 -31
39 55 1 0 -2345 521 -23
39 55 2 0 -2354 530 -16
39 55 3 0 -2358 535 -11
39 55 4 0 -2358 537 -9
39 55 5 0 -2359 538 -6
39 55 6 0 -2359 539 -4
39 55 7 0 -2359 539 -4
39 55 8 0 -2359 540 -3
39 55 9 0 -2358 540 -3
39 55 10 0 -2358 541 -3
39 55 11 0 -2358 541 -2
39 55 12 0 -2357 542 -1
39 55 13 0 -2357 542 0
39 55 14 0 -2354 542 1
39 55 15 0 -2349 540 5
39 55 16 0 -2346 539 12
39 55 17 0 -2334 533 18
39 55 18 0 -2311 516 16
39 55 19 0 -2261 494 -1
39 57 0 0 -2047 861 -5
39 57 1 0 -2047 862 -6
39 57 2 0 -2046 868 -6
39 57 3 0 -2046 872 -5
39 57 4 0 -2046 873 -5
39 57 5 0 -2046 874 -4
39 57 6 0 -2046 875 -4
39 57 7 0 -2046 875 -3
39 57 8 0 -2046 876 -3
39 57 9 0 -2046 876 -3
39 57 10 0 -2046 876 -2
39 57 11 0 -2046 877 -2
39 57 12 0 -2046 877 -1
39 57 13 0 -2046 877 -1
39 57 14 0 -2046 877 0
39 57 15 0 -2046 876 1
39 57 16 0 -2046 876 3
39 57 17 0 -2047 873 6
39 57 18 0 -2048 870 8
39 57 19 0 -2008 862 5
39 59 0 0 -1843 1046 -4
39 59 1 0 -1844 1047 -4
39 59 2 0 -1843 1048 -4
39 59 3 0 -1843 1050 -4
39 59 4 0 -1843 1050 -3
39 59 5 0 -1843 1051 -3
39 59 6 0 -1843 1052 -3
39 59 7 0 -1843 1052 -2
39 59 8 0 -1844 1052 -2
39 59 9 0 -1844 1053 -2
39 59 10 0 -1844 1053 -1
39 59 11 0 -1844 1053 -1
39 59 12 0 -1843 1053 0
39 59 13 0 -1843 1053 0
39 59 14 0 -1843 1053 0
39 59 15 0 -1842 1053 1
39 59 16 0 -1842 1052 2
39 59 17 0 -1841 1052 2
39 59 18 0 -1841 1051 3
39 59 19 0 -1814 1050 4
39 61 0 0 -1636 1151 0
39 61 1 0 -1636 1151 0
39 61 2 0 -1635 1153 -1
39 61 3 0 -1635 1154 -2
39 61 4 0 -1635 1154 -2
39 61 5 0 -1636 1155 -2
39 61 6 0 -1636 1155 -2
39 61 7 0 -1636 1155 -2
39 61 8 0 -1636 1155 -2
39 61 9 0 -1636 1156 -2
39 61 10 0 -1636 1156 -1
39 61 11 0 -1636 1156 -1
